,UniqueID,FeatureNam,FeatureSta,Count
5901,30000226059_50099924059_40001165059,Gutter,Open,7
5902,30000226059_80002988059_80002989059,Traffic-Lights,Overhead,3
5903,30000226059_80002990059_80002991059,Traffic-Lights,Overhead,5
5904,30000226059_80002991059_50099290059,Gutter,Open,2
5905,30000226059_80002997059_80002998059,Gutter,Open,1
5906,30000226059_80002997059_80002998059,Traffic-Lights,Overhead,4
5907,30000226059_80002998059_10000040059,Gutter,Open,1
5908,30000226059_Pseudo_40001828059,Gutter,Open,1
5909,30000226061_40001114061_50099069061,Traffic-Lights,Overhead,4
5910,30000226061_40001116061_50099817061,Gutter,Open,11
5911,30000226061_40001116061_50099846061,Gutter,Open,3
5912,30000226061_40001117061_40001118061,Gutter,Open,7
5913,30000226061_40001117061_Pseudo,Gutter,Open,2
5914,30000226061_40001117061_Pseudo,Traffic-Lights,Overhead,4
5915,30000226061_40001118061_40001117061,Gutter,Open,3
5916,30000226061_40001118061_50099253061,Gutter,Open,1
5917,30000226061_40001119061_40001118061,Gutter,Open,9
5918,30000226061_40001119061_40001118061,Traffic-Lights,Overhead,3
5919,30000226061_40001152061_50099265061,Gutter,Open,2
5920,30000226061_40001162061_40001197061,Gutter,Open,1
5921,30000226061_40001193061_50099831061,Traffic-Lights,Overhead,2
5922,30000226061_40001279061_40001112061,Gutter,Open,1
5923,30000226061_40001297061_50098983061,Traffic-Lights,Ground-Mounted,1
5924,30000226061_40001297061_50098983061,Traffic-Lights,Overhead,2
5925,30000226061_40001334061_40001330061,Traffic-Lights,Ground-Mounted,1
5926,30000226061_40001408061_40001117061,Traffic-Lights,Overhead,3
5927,30000226061_50098942061_40001114061,Traffic-Lights,Overhead,2
5928,30000226061_50098983061_25000019061,Traffic-Lights,Overhead,9
5929,30000226061_50099004061_Pseudo,Gutter,Open,1
5930,30000226061_50099259061_40001338061,Gutter,Open,2
5931,30000226061_50099269061_40001297061,Gutter,Open,1
5932,30000226061_50099270061_50099305061,Gutter,Open,4
5933,30000226061_50099305061_40001211061,Gutter,Blocked,1
5934,30000226061_50099305061_40001211061,Gutter,Open,6
5935,30000226061_50099305061_40001211061,Traffic-Lights,Overhead,4
5936,30000226061_50099360061_50099716061,Traffic-Lights,Overhead,3
5937,30000226061_50099528061_50099960061,Gutter,Blocked,1
5938,30000226061_50099528061_50099960061,Gutter,Open,10
5939,30000226061_50099561061_40001334061,Traffic-Lights,Ground-Mounted,1
5940,30000226061_50099677061_40001253061,Gutter,Open,1
5941,30000226061_50099684061_40001193061,Traffic-Lights,Overhead,4
5942,30000226061_50099716061_40001403061,Traffic-Lights,Overhead,5
5943,30000226061_50099805061_50099269061,Gutter,Open,1
5944,30000226061_50099817061_50099528061,Gutter,Open,1
5945,30000226061_50099846061_40001119061,Gutter,Open,3
5946,30000226061_50099846061_40001119061,Traffic-Lights,Overhead,3
5947,30000226061_50099960061_40001116061,Gutter,Open,8
5948,30000231051_30000096051_40001700051,Traffic-Lights,Ground-Mounted,1
5949,30000231051_30000222051_50099337051,Traffic-Lights,Overhead,1
5950,30000231051_50099333051_30000096051,Traffic-Lights,Ground-Mounted,1
5951,30000231051_50099333051_30000096051,Traffic-Lights,Overhead,1
5952,30000231064_21000264064_50098626064,Gutter,Open,2
5953,30000231064_21000264064_50098626064,Traffic-Lights,Overhead,2
5954,30000231064_40001101064_40001116064,Gutter,Open,3
5955,30000231064_40001116064_40001120064,Gutter,Open,2
5956,30000231064_40001118064_50099083064,Gutter,Open,1
5957,30000231064_40001120064_21000264064,Gutter,Open,5
5958,30000231064_40001120064_21000264064,Traffic-Lights,Ground-Mounted,2
5959,30000231064_40001120064_21000264064,Traffic-Lights,Overhead,4
5960,30000231064_50097734064_50097898064,Gutter,Open,7
5961,30000231064_50097898064_50098429064,Gutter,Blocked,2
5962,30000231064_50098429064_50098897064,Gutter,Blocked,4
5963,30000231064_50098429064_50098897064,Gutter,Open,17
5964,30000231064_50098626064_50097734064,Gutter,Open,3
5965,30000231064_50099083064_40001101064,Gutter,Open,4
5966,30000242051_40001168051_50099307051,Gutter,Open,1
5967,30000242051_50098131051_40001358051,Gutter,Open,9
5968,30000242051_80000287051_30000050051,Gutter,Open,3
5969,30000242051_80000287051_30000050051,Traffic-Lights,Overhead,2
5970,30000242051_80004824051_80000287051,Gutter,Open,1
5971,30000251011_20000070011_40001477011,Gutter,Blocked,1
5972,30000251011_20000070011_40001477011,Traffic-Lights,Overhead,3
5973,30000251011_40001002011_50091286011,Traffic-Lights,Overhead,4
5974,30000251011_40001477011_50094864011,Gutter,Open,1
5975,30000251011_40001477011_50094864011,Traffic-Lights,Overhead,3
5976,30000251011_40001668011_50091302011,Gutter,Open,1
5977,30000251011_40001674011_50094256011,Traffic-Lights,Overhead,4
5978,30000251011_40001684011_50096164011,Gutter,Open,5
5979,30000251011_50090499011_40001002011,Traffic-Lights,Overhead,3
5980,30000251011_50092260011_40001684011,Gutter,Open,2
5981,30000251011_50093798011_40001674011,Gutter,Open,2
5982,30000251011_50093798011_40001674011,Traffic-Lights,Overhead,2
5983,30000251011_50094257011_40001668011,Gutter,Open,1
5984,30000251011_50094864011_50093798011,Gutter,Open,1
5985,30000251011_50097413011_40001620011,Gutter,Open,1
5986,30000280011_30000280045_50094778011,Gutter,Blocked,3
5987,30000280011_30000280045_50094778011,Gutter,Open,2
5988,30000280011_30000280045_50094778011,Traffic-Lights,Ground-Mounted,2
5989,30000280011_30000280045_50094778011,Traffic-Lights,Overhead,3
5990,30000280011_30000280045_50096244011,Gutter,Blocked,3
5991,30000280011_40003522011_50093267011,Gutter,Open,6
5992,30000280011_40003522011_50093267011,Traffic-Lights,Ground-Mounted,4
5993,30000280011_40003527011_40003530011,Gutter,Blocked,1
5994,30000280011_40003527011_40003530011,Traffic-Lights,Ground-Mounted,5
5995,30000280011_40003527011_40003530011,Traffic-Lights,Overhead,5
5996,30000280011_40003530011_50090290011,Traffic-Lights,Overhead,1
5997,30000280011_40003539011_Pseudo,Gutter,Blocked,9
5998,30000280011_40003539011_Pseudo,Gutter,Open,4
5999,30000280011_40003539011_Pseudo,Traffic-Lights,Ground-Mounted,3
6000,30000280011_40003539011_Pseudo,Traffic-Lights,Overhead,9
6001,30000280011_50090290011_50092207011,Gutter,Blocked,3
6002,30000280011_50090290011_50092207011,Gutter,Open,14
6003,30000280011_50090290011_50092207011,Traffic-Lights,Ground-Mounted,16
6004,30000280011_50090290011_50092207011,Traffic-Lights,Overhead,5
6005,30000280011_50090430011_40003527011,Gutter,Open,2
6006,30000280011_50090430011_40003527011,Traffic-Lights,Ground-Mounted,4
6007,30000280011_50090430011_40003527011,Traffic-Lights,Overhead,9
6008,30000280011_50092017011_40003522011,Gutter,Blocked,2
6009,30000280011_50092017011_40003522011,Gutter,Open,3
6010,30000280011_50092017011_40003522011,Traffic-Lights,Ground-Mounted,4
6011,30000280011_50092207011_50092016011,Gutter,Blocked,3
6012,30000280011_50092207011_50092016011,Gutter,Open,3
6013,30000280011_50092207011_50092016011,Traffic-Lights,Ground-Mounted,6
6014,30000280011_50093267011_20400025011,Gutter,Open,3
6015,30000280011_50093267011_20400025011,Traffic-Lights,Ground-Mounted,4
6016,30000280011_50093817011_40003539011,Gutter,Blocked,4
6017,30000280011_50093817011_40003539011,Gutter,Open,11
6018,30000280011_50094778011_50095858011,Traffic-Lights,Ground-Mounted,2
6019,30000280011_50094778011_50095858011,Traffic-Lights,Overhead,8
6020,30000280011_50095858011_50090430011,Gutter,Open,3
6021,30000280011_50095858011_50090430011,Traffic-Lights,Ground-Mounted,2
6022,30000280011_50095858011_50090430011,Traffic-Lights,Overhead,6
6023,30000280011_50096244011_50093817011,Gutter,Blocked,2
6024,30000280011_50096244011_50093817011,Gutter,Open,2
6025,30000280011_Pseudo_30000280045,Traffic-Lights,Overhead,3
6026,30000280045_30000280011_BC000011,Gutter,Open,3
6027,30000280045_30000280011_BC000011,Traffic-Lights,Ground-Mounted,2
6028,30000280045_30000280011_BC000011,Traffic-Lights,Overhead,2
6029,30000280045_30600280045_80004922045,Traffic-Lights,Ground-Mounted,2
6030,30000280045_30600280045_80004922045,Traffic-Lights,Overhead,4
6031,30000280045_30600280045_BC000011,Traffic-Lights,Overhead,2
6032,30000280045_80006756011_30600280045,Gutter,Open,1
6033,30000280045_80006756011_30600280045,Traffic-Lights,Ground-Mounted,1
6034,30000280045_80006756011_30600280045,Traffic-Lights,Overhead,5
6035,30000280045_80006958011_30600280045,Gutter,Open,1
6036,30000280045_80006958011_30600280045,Traffic-Lights,Ground-Mounted,1
6037,30000280045_80006958011_30600280045,Traffic-Lights,Overhead,2
6038,30000280045_BC000011_40001357045,Gutter,Open,4
6039,30000280045_BC000011_40001357045,Traffic-Lights,Ground-Mounted,1
6040,30000280045_BC000011_BC000011,Gutter,Blocked,1
6041,30000280045_BC000011_BC000011,Gutter,Open,5
6042,30000280045_Pseudo_BC000011,Gutter,Open,1
6043,30000280045_Pseudo_BC000011,Traffic-Lights,Ground-Mounted,2
6044,30000280045_Pseudo_BC000011,Traffic-Lights,Overhead,3
6045,30000561042_40001001042_40001618042,Gutter,Open,2
6046,30000561042_40001002042_40001325042,Traffic-Lights,Overhead,7
6047,30000561042_40001755042_80000066042,Gutter,Open,2
6048,30000561042_50098900042_40001002042,Traffic-Lights,Overhead,1
6049,30000581064_21000064064_50098475064,Gutter,Open,2
6050,30000581064_21000064064_50098475064,Traffic-Lights,Overhead,2
6051,30000581064_21000264064_40001968064,Gutter,Blocked,1
6052,30000581064_21000264064_40001968064,Gutter,Open,3
6053,30000581064_21000264064_40001968064,Traffic-Lights,Overhead,3
6054,30000581064_40001148064_50098670064,Gutter,Open,1
6055,30000581064_40001148064_50098670064,Traffic-Lights,Overhead,2
6056,30000581064_40001186064_50099026064,Gutter,Blocked,2
6057,30000581064_40001186064_50099026064,Gutter,Open,1
6058,30000581064_40001186064_50099026064,Traffic-Lights,Overhead,4
6059,30000581064_40001915064_40001148064,Gutter,Open,4
6060,30000581064_40001915064_40001148064,Traffic-Lights,Overhead,4
6061,30000581064_40001968064_50097981064,Gutter,Open,1
6062,30000581064_50097698064_50098641064,Gutter,Blocked,3
6063,30000581064_50097759064_40001186064,Gutter,Open,1
6064,30000581064_50097759064_40001186064,Traffic-Lights,Ground-Mounted,1
6065,30000581064_50097759064_40001186064,Traffic-Lights,Overhead,4
6066,30000581064_50097981064_50097698064,Gutter,Blocked,1
6067,30000581064_50097981064_50097698064,Gutter,Open,3
6068,30000581064_50098494064_21000264064,Gutter,Blocked,2
6069,30000581064_50098494064_21000264064,Gutter,Open,3
6070,30000581064_50098641064_80000413064,Gutter,Blocked,2
6071,30000581064_50098658064_50098671064,Gutter,Blocked,1
6072,30000581064_50098661064_50098658064,Gutter,Blocked,1
6073,30000581064_50098661064_50098658064,Gutter,Open,2
6074,30000581064_50099026064_50098494064,Gutter,Open,2
6075,30000581064_50099026064_50098494064,Traffic-Lights,Ground-Mounted,2
6076,30000581064_50099026064_50098494064,Traffic-Lights,Overhead,4
6077,30000581064_80000411064_40001175064,Gutter,Open,1
6078,30000581064_Pseudo_21000064064,Traffic-Lights,Overhead,2
6079,30000581096_20000117096_20400117096,Gutter,Blocked,1
6080,30000581096_20000117096_20400117096,Traffic-Lights,Overhead,2
6081,30000581096_20400117096_40402075096,Gutter,Blocked,2
6082,30000581096_20400117096_40402075096,Gutter,Open,2
6083,30000581096_20400117096_40402075096,Traffic-Lights,Overhead,4
6084,30000581096_20600070096_30400581096,Gutter,Open,3
6085,30000581096_20600070096_30400581096,Traffic-Lights,Overhead,10
6086,30000581096_22600070096_80006566096,Gutter,Open,2
6087,30000581096_22600070096_80006566096,Traffic-Lights,Overhead,4
6088,30000581096_37400581096_40002153096,Traffic-Lights,Overhead,3
6089,30000581096_40001002096_50099694096,Traffic-Lights,Overhead,1
6090,30000581096_40001008096_50098906096,Gutter,Blocked,1
6091,30000581096_40001008096_50098906096,Traffic-Lights,Overhead,2
6092,30000581096_40001236096_40001237096,Traffic-Lights,Ground-Mounted,2
6093,30000581096_40001236096_40001237096,Traffic-Lights,Overhead,2
6094,30000581096_40001236096_50098872096,Traffic-Lights,Ground-Mounted,2
6095,30000581096_40001237096_50099720096,Gutter,Open,1
6096,30000581096_40001274096_40001236096,Gutter,Blocked,1
6097,30000581096_40001274096_40001236096,Traffic-Lights,Overhead,2
6098,30000581096_40001326096_50098386096,Gutter,Open,4
6099,30000581096_40001377096_40001002096,Gutter,Blocked,1
6100,30000581096_40001377096_40001002096,Traffic-Lights,Overhead,2
6101,30000581096_40001918096_40001919096,Traffic-Lights,Overhead,2
6102,30000581096_40001919096_40001925096,Gutter,Open,1
6103,30000581096_40001919096_40001925096,Traffic-Lights,Overhead,4
6104,30000581096_40001925096_20000117096,Gutter,Open,1
6105,30000581096_40001925096_20000117096,Traffic-Lights,Ground-Mounted,2
6106,30000581096_40001925096_20000117096,Traffic-Lights,Overhead,2
6107,30000581096_40002101096_40001274096,Gutter,Open,1
6108,30000581096_40002153096_40001008096,Gutter,Open,13
6109,30000581096_40002153096_40001008096,Traffic-Lights,Ground-Mounted,2
6110,30000581096_40002153096_40001008096,Traffic-Lights,Overhead,10
6111,30000581096_40002160096_20000070096,Gutter,Open,4
6112,30000581096_40002160096_20000070096,Traffic-Lights,Overhead,2
6113,30000581096_50097478096_50097844096,Gutter,Open,1
6114,30000581096_50097844096_40001326096,Gutter,Open,4
6115,30000581096_50097899096_40001243096,Traffic-Lights,Ground-Mounted,1
6116,30000581096_50098067096_40001917096,Gutter,Open,1
6117,30000581096_50099285096_40002143096,Gutter,Open,2
6118,30000581096_50099720096_40002160096,Gutter,Open,4
6119,30000581096_80006566096_40001482096,Traffic-Lights,Overhead,4
6120,30000581096_80006568096_22000070096,Gutter,Open,2
6121,30000581096_80006569096_80006568096,Gutter,Open,1
6122,30000581098_20000301098_20400301098,Traffic-Lights,Overhead,3
6123,30000581098_40001143098_40001142098,Gutter,Open,4
6124,30000581098_40001662098_20000301098,Traffic-Lights,Ground-Mounted,2
6125,30000581098_40001662098_20000301098,Traffic-Lights,Overhead,3
6126,30000581098_50099936098_10000095098,Gutter,Open,1
6127,30000694011_50098330011_20000070011,Gutter,Open,5
6128,30000694011_50098330011_20000070011,Traffic-Lights,Ground-Mounted,1
6129,30000694011_50098330011_20000070011,Traffic-Lights,Overhead,2
6130,30000694011_80004941011_50098330011,Gutter,Open,1
6131,30000903042_30000048042_50098948042,Traffic-Lights,Overhead,1
6132,30000903042_40001600042_40001746042,Gutter,Blocked,7
6133,30000903042_40001665042_30000048042,Traffic-Lights,Overhead,1
6134,30000903042_40001746042_80000064042,Gutter,Blocked,1
6135,30000903042_50099165042_50099022042,Gutter,Blocked,1
6136,30000903042_50099193042_50099165042,Gutter,Blocked,1
6137,30400004064_30000048064_50098758064,Traffic-Lights,Overhead,3
6138,30400004064_80000134064_80000135064,Gutter,Open,1
6139,30400004064_80000134064_80000135064,Traffic-Lights,Overhead,1
6140,30400018012_10000040012_80002865012,Gutter,Open,4
6141,30400018012_10000040012_80002865012,Traffic-Lights,Ground-Mounted,1
6142,30400018012_29000064012_50097421012,Gutter,Open,4
6143,30400018012_29600064012_29000064012,Traffic-Lights,Ground-Mounted,2
6144,30400018012_29600064012_29000064012,Traffic-Lights,Overhead,2
6145,30400018012_40001874012_80002866012,Gutter,Open,7
6146,30400018012_40001874012_80002866012,Traffic-Lights,Ground-Mounted,2
6147,30400018012_50097420012_50098533012,Gutter,Open,7
6148,30400018012_50097420012_50098533012,Traffic-Lights,Overhead,2
6149,30400018012_50097421012_50097420012,Gutter,Open,4
6150,30400018012_50097421012_50097420012,Traffic-Lights,Overhead,2
6151,30400018012_50097520012_50097471012,Gutter,Open,3
6152,30400018012_50098533012_50097520012,Gutter,Open,2
6153,30400018012_50098533012_50097520012,Traffic-Lights,Overhead,2
6154,30400018012_80002864012_50099713012,Gutter,Open,6
6155,30400018012_80002864012_50099713012,Traffic-Lights,Overhead,3
6156,30400018012_80002866012_10600040012,Gutter,Open,3
6157,30400018012_80002866012_10600040012,Traffic-Lights,Overhead,2
6158,30400033033_30400033033_40401308033,Gutter,Open,1
6159,30400033033_40001308033_30400033033,Gutter,Open,1
6160,30400043064_30400043064_40001604064,Gutter,Open,2
6161,30400043064_40001604064_20600064064,Gutter,Open,1
6162,30400043064_40001604064_20600064064,Traffic-Lights,Overhead,3
6163,30400058098_20000264098_80004717098,Gutter,Open,1
6164,30400058098_21000264098_40001688098,Gutter,Open,4
6165,30400058098_21000264098_40001688098,Traffic-Lights,Overhead,3
6166,30400058098_40001688098_50098904098,Gutter,Blocked,2
6167,30400058098_40001688098_50098904098,Gutter,Open,2
6168,30400058098_50098904098_80004720098,Gutter,Blocked,1
6169,30400058098_50098904098_80004720098,Gutter,Open,6
6170,30400058098_80004720098_20600264098,Gutter,Open,1
6171,30400181012_30400181012_50097464012,Gutter,Open,4
6172,30400181012_50097464012_50098590012,Gutter,Open,1
6173,30400181012_50098590012_29600064012,Gutter,Open,2
6174,30400181012_50098590012_29600064012,Traffic-Lights,Overhead,4
6175,30400191011_30400191011_82007000011,Gutter,Open,2
6176,30400191011_40003428011_50090570011,Traffic-Lights,Overhead,6
6177,30400191011_40003431011_50095915011,Gutter,Open,9
6178,30400191011_40003431011_50095915011,Traffic-Lights,Overhead,3
6179,30400191011_40003615011_Pseudo,Gutter,Open,6
6180,30400191011_50090570011_50093565011,Gutter,Blocked,2
6181,30400191011_50090570011_50093565011,Gutter,Open,6
6182,30400191011_50090570011_50093565011,Traffic-Lights,Overhead,5
6183,30400191011_50093565011_50093647011,Gutter,Open,2
6184,30400191011_50093625011_50093625011,Gutter,Open,2
6185,30400191011_50093625011_Pseudo,Gutter,Open,3
6186,30400191011_50093647011_30000112011,Gutter,Open,2
6187,30400191011_50094408011_80004895011,Gutter,Open,9
6188,30400191011_50095915011_50098228011,Gutter,Open,11
6189,30400191011_50098228011_50097285011,Gutter,Open,2
6190,30400191011_50098243011_40003431011,Gutter,Open,4
6191,30400191011_50098243011_40003431011,Traffic-Lights,Overhead,3
6192,30400191011_80004893011_10600026011,Traffic-Lights,Overhead,1
6193,30400191011_80004894011_80004893011,Traffic-Lights,Overhead,2
